Seed;Tesla;Musk;Gigafactory;Elon Mask;
https://en.wikipedia.org/wiki/Abortion_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_Capitol;0;0;0;0;0;
https://en.wikipedia.org/wiki/National_Park_Service;0;0;0;0;0;
https://en.wikipedia.org/wiki/List_of_United_States_congressional_districts;0;0;0;0;0;
https://en.wikipedia.org/wiki/Speech_or_Debate_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/Timeline_of_United_States_discoveries;0;0;0;0;0;
https://en.wikipedia.org/wiki/Flag_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Joint_session_of_the_United_States_Congress;0;1;0;0;1;
https://en.wikipedia.org/wiki/Drinking_water_supply_and_sanitation_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Bonaire;0;0;0;0;0;
https://en.wikipedia.org/wiki/Mining_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Ineligibility_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/Agenda-setting;0;0;0;0;0;
https://en.wikipedia.org/wiki/List_of_members_of_the_United_States_House_of_Representatives;0;1;0;0;1;
https://en.wikipedia.org/wiki/Elections_in_the_Northern_Mariana_Islands;0;0;0;0;0;
https://en.wikipedia.org/wiki/Fayetteville_Convention;0;0;0;0;0;
https://en.wikipedia.org/wiki/Office_of_Management_and_Budget;0;0;0;0;0;
https://en.wikipedia.org/wiki/MA_(identifier);0;0;0;0;0;
https://en.wikipedia.org/wiki/Income_inequality_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/American_Civil_War;0;0;0;0;0;
https://en.wikipedia.org/wiki/Titles_of_Nobility_Amendment;0;0;0;0;0;
https://en.wikipedia.org/wiki/Timeline_of_United_States_inventions_(after_1991);0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Delaware;0;0;0;0;0;
https://en.wikipedia.org/wiki/Twelfth_Amendment_to_the_United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/Eleventh_Amendment_to_the_United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/Women%27s_suffrage_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_El_Salvador;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_Department_of_Justice;0;0;0;0;0;
https://en.wikipedia.org/wiki/Americana;0;0;0;0;0;
https://en.wikipedia.org/wiki/Article_Three_of_the_United_States_Constitution;0;2;0;0;2;
https://en.wikipedia.org/wiki/Equal_footing;0;0;0;0;0;
https://en.wikipedia.org/wiki/Personal_income_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Powers_of_the_president_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Gordon_S;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_bankruptcy_court;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_district_court;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_federal_executive_departments;0;0;0;0;0;
https://en.wikipedia.org/wiki/Manufacturing_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Massachusetts_Compromise;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_North_Carolina;0;0;0;0;0;
https://en.wikipedia.org/wiki/Bricker_Amendment;0;0;0;0;0;
https://en.wikipedia.org/wiki/List_of_extreme_points_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/American_frontier;0;0;0;0;0;
https://en.wikipedia.org/wiki/Political_ideologies_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Campaign_finance_reform_amendment;0;0;0;0;0;
https://en.wikipedia.org/wiki/Office_of_National_Drug_Control_Policy;0;0;0;0;0;
https://en.wikipedia.org/wiki/Federalist_Era;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Oregon;0;0;0;0;0;
https://en.wikipedia.org/wiki/Discrimination_based_on_hair_texture_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Internet_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Federal_enclave;0;0;0;0;0;
https://en.wikipedia.org/wiki/Reconstruction_Amendments;0;0;0;0;0;
https://en.wikipedia.org/wiki/German_language_in_the_United_States;0;2;0;0;2;
https://en.wikipedia.org/wiki/Government_of_Saba;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_Public_Health_Service_Commissioned_Corps;0;0;0;0;0;
https://en.wikipedia.org/wiki/Timeline_of_United_States_inventions_(before_1890);5;1;0;0;6;
https://en.wikipedia.org/wiki/American_Revolutionary_War;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Kentucky;0;0;0;0;0;
https://en.wikipedia.org/wiki/Interstate_commerce;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Virginia;0;0;0;0;0;
https://en.wikipedia.org/wiki/Erie_Doctrine;0;0;0;0;0;
https://en.wikipedia.org/wiki/Equal_Rights_Amendment;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Maryland;0;0;0;0;0;
https://en.wikipedia.org/wiki/Iraq_War;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_Secretary_of_State;0;1;0;0;1;
https://en.wikipedia.org/wiki/Veto;0;0;0;0;0;
https://en.wikipedia.org/wiki/List_of_federal_agencies_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Full_Faith_and_Credit_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Trinidad_and_Tobago;0;0;0;0;0;
https://en.wikipedia.org/wiki/Fashion_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Folklore_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/President_pro_tempore_of_the_United_States_Senate;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Indiana;0;0;0;0;0;
https://en.wikipedia.org/wiki/Enumerated_powers_(United_States);0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_North_Dakota;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_Electoral_College;0;0;0;0;0;
https://en.wikipedia.org/wiki/New_Jersey_Plan;0;0;0;0;0;
https://en.wikipedia.org/wiki/Incorporation_of_the_Bill_of_Rights;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_South_Carolina;0;0;0;0;0;
https://en.wikipedia.org/wiki/Electoral_College_(United_States);0;0;0;0;0;
https://en.wikipedia.org/wiki/Political_parties_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/American_Revolution;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Florida;0;0;0;0;0;
https://en.wikipedia.org/wiki/Federation;0;0;0;0;0;
https://en.wikipedia.org/wiki/List_of_World_Heritage_Sites_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Legal_education_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Plains_Indian_Sign_Language;0;2;0;0;2;
https://en.wikipedia.org/wiki/National_symbols_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Seventh_Amendment_to_the_United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/Equal_Protection_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_Reports;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_federal_judicial_district;0;1;0;0;1;
https://en.wikipedia.org/wiki/Second_Amendment_to_the_United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/Bribery;0;0;0;0;0;
https://en.wikipedia.org/wiki/The_Federalist_Papers;0;0;0;0;0;
https://en.wikipedia.org/wiki/Plurality_voting_system;0;0;0;0;0;
https://en.wikipedia.org/wiki/North_America;0;0;0;0;0;
https://en.wikipedia.org/wiki/List_of_United_States_state_legislatures;0;0;0;0;0;
https://en.wikipedia.org/wiki/Flag_Desecration_Amendment;0;0;0;0;0;
https://en.wikipedia.org/wiki/Aleutian_Islands;0;0;0;0;0;
https://en.wikipedia.org/wiki/Public_policy_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Federalism_in_the_United_States;0;1;0;0;1;
https://en.wikipedia.org/wiki/Judiciary_Act_of_1789;0;0;0;0;0;
https://en.wikipedia.org/wiki/Defense_Intelligence_Agency;0;0;0;0;0;
https://en.wikipedia.org/wiki/Running_mates;0;0;0;0;0;
https://en.wikipedia.org/wiki/French_language_in_the_United_States;0;6;0;0;6;
https://en.wikipedia.org/wiki/Government_of_Belize;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_constitutional_law;0;1;0;0;1;
https://en.wikipedia.org/wiki/United_States_Agency_for_International_Development;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Puerto_Rico;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Nicaragua;0;0;0;0;0;
https://en.wikipedia.org/wiki/Treaty_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/Natural-born-citizen_clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/District_of_Columbia;0;0;0;0;0;
https://en.wikipedia.org/wiki/Executive_privilege;0;0;0;0;0;
https://en.wikipedia.org/wiki/Insular_area;0;0;0;0;0;
https://en.wikipedia.org/wiki/Economy_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Arizona;0;0;0;0;0;
https://en.wikipedia.org/wiki/American_Government_(textbook);0;0;0;0;0;
https://en.wikipedia.org/wiki/Article_Six_of_the_United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Georgia_(U;0;0;0;0;0;
https://en.wikipedia.org/wiki/NATO;0;0;0;0;0;
https://en.wikipedia.org/wiki/Sonia_Sotomayor;0;0;0;0;0;
https://en.wikipedia.org/wiki/Affluence_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Congressional_Apportionment_Amendment;0;0;0;0;0;
https://en.wikipedia.org/wiki/Dissolution_of_Parliament;0;0;0;0;0;
https://en.wikipedia.org/wiki/Twenty-second_Amendment_to_the_United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/Hawaiian_sovereignty_movement;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_the_District_of_Columbia;0;0;0;0;0;
https://en.wikipedia.org/wiki/Banking_in_the_United_States;0;1;0;0;1;
https://en.wikipedia.org/wiki/Incarceration_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Constitution_Day_(United_States);0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Montserrat;0;0;0;0;0;
https://en.wikipedia.org/wiki/Gulf_Coast_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Eastern_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Intersex_rights_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Demography_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Korean_War;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Honduras;0;0;0;0;0;
https://en.wikipedia.org/wiki/Family_structure_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Race_and_ethnicity_in_the_United_States;0;1;0;0;1;
https://en.wikipedia.org/wiki/Independence_Hall;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_New_Mexico;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Panama;0;0;0;0;0;
https://en.wikipedia.org/wiki/Copyright_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/Director_of_National_Intelligence;0;0;0;0;0;
https://en.wikipedia.org/wiki/Vietnam_War;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elena_Kagan;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_Armed_Forces;0;0;0;0;0;
https://en.wikipedia.org/wiki/Admission_to_the_bar_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Nebraska;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_the_British_Virgin_Islands;0;0;0;0;0;
https://en.wikipedia.org/wiki/Syng_inkstand;0;0;0;0;0;
https://en.wikipedia.org/wiki/Puerto_Rico;0;0;0;0;0;
https://en.wikipedia.org/wiki/Immigration_to_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Tribal_sovereignty_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Universal_suffrage;0;0;0;0;0;
https://en.wikipedia.org/wiki/New_York_Circular_Letter;0;0;0;0;0;
https://en.wikipedia.org/wiki/Maine;0;2;0;0;2;
https://en.wikipedia.org/wiki/History_of_American_newspapers;0;0;0;0;0;
https://en.wikipedia.org/wiki/Samuel_Alito;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_New_Hampshire;0;0;0;0;0;
https://en.wikipedia.org/wiki/Commonwealth_of_the_Northern_Mariana_Islands;0;0;0;0;0;
https://en.wikipedia.org/wiki/Pocket_veto;0;0;0;0;0;
https://en.wikipedia.org/wiki/Income_tax_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Executive_branch_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Alabama;0;0;0;0;0;
https://en.wikipedia.org/wiki/Felony;0;0;0;0;0;
https://en.wikipedia.org/wiki/State_court_(United_States);0;0;0;0;0;
https://en.wikipedia.org/wiki/Pueblo;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Vermont;0;0;0;0;0;
https://en.wikipedia.org/wiki/National_Archives_Building;0;0;0;0;0;
https://en.wikipedia.org/wiki/Dormant_Commerce_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_energy_law;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Guam;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_Congressional_committee;0;0;0;0;0;
https://en.wikipedia.org/wiki/NOAA_Commissioned_Officer_Corps;0;0;0;0;0;
https://en.wikipedia.org/wiki/Tenth_Amendment_to_the_United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/Consul_(representative);0;0;0;0;0;
https://en.wikipedia.org/wiki/Radio_in_the_United_States;1;0;0;0;1;
https://en.wikipedia.org/wiki/Speaker_of_the_United_States_House_of_Representatives;0;0;0;0;0;
https://en.wikipedia.org/wiki/American_Dream;0;0;0;0;0;
https://en.wikipedia.org/wiki/List_of_elections_in_Massachusetts;0;0;0;0;0;
https://en.wikipedia.org/wiki/Connecticut_Compromise;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Montana;0;0;0;0;0;
https://en.wikipedia.org/wiki/Federal_Marriage_Amendment;0;0;0;0;0;
https://en.wikipedia.org/wiki/No_Religious_Test_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Nebraska;0;0;0;0;0;
https://en.wikipedia.org/wiki/Twenty-fifth_Amendment_to_the_United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Rhode_Island;0;0;0;0;0;
https://en.wikipedia.org/wiki/History_of_United_States_debt_ceiling;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Rhode_Island;0;0;0;0;0;
https://en.wikipedia.org/wiki/Diversity_jurisdiction;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_the_Bahamas;0;0;0;0;0;
https://en.wikipedia.org/wiki/Charters_of_Freedom;0;0;0;0;0;
https://en.wikipedia.org/wiki/U;0;0;0;0;0;
https://en.wikipedia.org/wiki/Import-Export_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/Corruption_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Council_of_Economic_Advisers;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Guam;0;0;0;0;0;
https://en.wikipedia.org/wiki/Exclusive_jurisdiction;0;0;0;0;0;
https://en.wikipedia.org/wiki/Transportation_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Christian_amendment;0;0;0;0;0;
https://en.wikipedia.org/wiki/John_Marshall;0;1;0;0;1;
https://en.wikipedia.org/wiki/United_States_contract_law;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_constitutional_sentencing_law;0;0;0;0;0;
https://en.wikipedia.org/wiki/State_legislature_(US);0;0;0;0;0;
https://en.wikipedia.org/wiki/Poverty_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Electoral_College_abolition_amendment;0;0;0;0;0;
https://en.wikipedia.org/wiki/Third_Amendment_to_the_United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/Tax;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Wyoming;0;0;0;0;0;
https://en.wikipedia.org/wiki/Commerce_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/USS_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Dominica;0;0;0;0;0;
https://en.wikipedia.org/wiki/Southwestern_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Independence_Mall_(Philadelphia);0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_federal_judicial_circuits;0;0;0;0;0;
https://en.wikipedia.org/wiki/List_of_clauses_of_the_United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_Court_of_Federal_Claims;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_presidential_primary;0;1;0;0;1;
https://en.wikipedia.org/wiki/District_of_Columbia_Voting_Rights_Amendment;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Greenland;0;0;0;0;0;
https://en.wikipedia.org/wiki/Antony_Blinken;0;1;0;0;1;
https://en.wikipedia.org/wiki/Technological_and_industrial_history_of_the_United_States;2;0;0;0;2;
https://en.wikipedia.org/wiki/United_States_federal_budget;0;0;0;0;0;
https://en.wikipedia.org/wiki/Civil_liberties;0;0;0;0;0;
https://en.wikipedia.org/wiki/President_of_the_Senate;0;0;0;0;0;
https://en.wikipedia.org/wiki/List_of_elections_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Politics_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Republicanism_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_court_of_appeals;0;0;0;0;0;
https://en.wikipedia.org/wiki/Standard_of_living_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Article_Two_of_the_United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/American_nationalism;0;0;0;0;0;
https://en.wikipedia.org/wiki/Fifth_Amendment_to_the_United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Mexico;0;0;0;0;0;
https://en.wikipedia.org/wiki/Financial_position_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Languages_of_the_United_States;0;10;0;0;10;
https://en.wikipedia.org/wiki/American_Indian_Wars;0;3;0;0;3;
https://en.wikipedia.org/wiki/Arab%E2%80%93American_relations;0;0;0;0;0;
https://en.wikipedia.org/wiki/Confederation_Period;0;1;0;0;1;
https://en.wikipedia.org/wiki/Great_Seal_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Black_American_Sign_Language;0;2;0;0;2;
https://en.wikipedia.org/wiki/Marbury_v;0;0;0;0;0;
https://en.wikipedia.org/wiki/East_Coast_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Child_Labor_Amendment;0;0;0;0;0;
https://en.wikipedia.org/wiki/Assistance_of_Counsel_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/Citizenship_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/Great_Plains;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Kansas;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_criminal_law;0;0;0;0;0;
https://en.wikipedia.org/wiki/Postal_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/List_of_mountain_ranges;0;1;0;0;1;
https://en.wikipedia.org/wiki/History_of_the_United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/Discrimination_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/White_House;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Guatemala;0;0;0;0;0;
https://en.wikipedia.org/wiki/Federal_law_enforcement_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Treason;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Cuba;0;0;0;0;0;
https://en.wikipedia.org/wiki/Central_Intelligence_Agency;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Maine;0;2;0;0;2;
https://en.wikipedia.org/wiki/Outline_of_political_science;0;0;0;0;0;
https://en.wikipedia.org/wiki/Military_history_of_the_United_States_during_World_War_II;0;0;0;0;0;
https://en.wikipedia.org/wiki/Crittenden_Compromise;0;0;0;0;0;
https://en.wikipedia.org/wiki/List_of_earthquakes_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Amy_Coney_Barrett;0;0;0;0;0;
https://en.wikipedia.org/wiki/American_philosophy;0;0;0;0;0;
https://en.wikipedia.org/wiki/Preamble_to_the_United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States%E2%80%93European_Union_relations;0;0;0;0;0;
https://en.wikipedia.org/wiki/Free_Exercise_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/Separation_of_powers;0;0;0;0;0;
https://en.wikipedia.org/wiki/Chief_Justice_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Red_states_and_blue_states;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Michigan;0;2;0;0;2;
https://en.wikipedia.org/wiki/First_Amendment_to_the_United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/Architecture_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Vicinage_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/Timeline_of_United_States_inventions_(1946%E2%80%931991);0;0;0;0;0;
https://en.wikipedia.org/wiki/Public_holidays_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Washington;0;0;0;0;0;
https://en.wikipedia.org/wiki/Treaty_of_Paris_(1783);0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Nebraska;0;0;0;0;0;
https://en.wikipedia.org/wiki/Uncle_Sam;0;0;0;0;0;
https://en.wikipedia.org/wiki/Primary_election;0;0;0;0;0;
https://en.wikipedia.org/wiki/Speedy_Trial_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/Stephen_Breyer;0;0;0;0;0;
https://en.wikipedia.org/wiki/Timeline_of_drafting_and_ratification_of_the_United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/Arkansas_River;0;3;0;0;3;
https://en.wikipedia.org/wiki/Guam;0;0;0;0;0;
https://en.wikipedia.org/wiki/List_of_mountains_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Eviction_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/War_on_Terror;0;0;0;0;0;
https://en.wikipedia.org/wiki/Excessive_Bail_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/Gun_politics_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Imperial_Presidency;0;0;0;0;0;
https://en.wikipedia.org/wiki/Time_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Pacific_states;0;0;0;0;0;
https://en.wikipedia.org/wiki/Energy_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Party_leaders_of_the_United_States_House_of_Representatives;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_the_District_of_Columbia;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Wyoming;0;0;0;0;0;
https://en.wikipedia.org/wiki/Continental_America;0;0;0;0;0;
https://en.wikipedia.org/wiki/Columbia_River;0;0;0;0;0;
https://en.wikipedia.org/wiki/Committee_of_Detail;0;0;0;0;0;
https://en.wikipedia.org/wiki/Cinema_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Property_law_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Kentucky;0;0;0;0;0;
https://en.wikipedia.org/wiki/Resident_Commissioner_of_Puerto_Rico;0;0;0;0;0;
https://en.wikipedia.org/wiki/Educational_attainment_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Group_of_Seven;0;2;0;0;2;
https://en.wikipedia.org/wiki/List_of_federal_political_scandals_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Massachusetts;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_American_Samoa;0;0;0;0;0;
https://en.wikipedia.org/wiki/Roaring_Twenties;0;0;0;0;0;
https://en.wikipedia.org/wiki/Religion_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Illinois;0;0;0;0;0;
https://en.wikipedia.org/wiki/Red_River_of_the_South;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Idaho;0;0;0;0;0;
https://en.wikipedia.org/wiki/Victims%27_Rights_Amendment;0;0;0;0;0;
https://en.wikipedia.org/wiki/Amnesty;0;0;0;0;0;
https://en.wikipedia.org/wiki/District_of_Columbia_voting_rights;0;0;0;0;0;
https://en.wikipedia.org/wiki/Homelessness_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/State_governments_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Same-sex_marriage_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Gasoline_tax;0;0;0;0;0;
https://en.wikipedia.org/wiki/Estate_tax;0;0;0;0;0;
https://en.wikipedia.org/wiki/Yukon_River;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Arkansas;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Oklahoma;0;2;0;0;2;
https://en.wikipedia.org/wiki/Health_insurance_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Child_sexual_abuse_laws_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Twenty-fourth_Amendment_to_the_United_States_Constitution;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_Missouri;0;0;0;0;0;
https://en.wikipedia.org/wiki/American_juvenile_justice_system;0;0;0;0;0;
https://en.wikipedia.org/wiki/State_legislature_(United_States);0;0;0;0;0;
https://en.wikipedia.org/wiki/Appropriations_bill_(United_States);0;0;0;0;0;
https://en.wikipedia.org/wiki/Foreign_policy_of_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Elections_in_New_Hampshire;0;0;0;0;0;
https://en.wikipedia.org/wiki/War_in_Afghanistan_(2001%E2%80%93present);0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_Department_of_State;0;0;0;0;0;
https://en.wikipedia.org/wiki/United_States_Court_of_International_Trade;0;0;0;0;0;
https://en.wikipedia.org/wiki/Extradition_Clause;0;0;0;0;0;
https://en.wikipedia.org/wiki/Civil_liberties_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Diplomatic_recognition;0;0;0;0;0;
https://en.wikipedia.org/wiki/Government_of_Nevada;0;0;0;0;0;
https://en.wikipedia.org/wiki/American_Sign_Language;0;2;0;0;2;
https://en.wikipedia.org/wiki/Policing_in_the_United_States;0;0;0;0;0;
https://en.wikipedia.org/wiki/Fiscal_year;0;0;0;0;0;
